text,category
"['배경', '이번', '방탄', '무대', '배경', '코디', '배경', '팔이']",music
"['맠드', '일찍', '무대', '직접']",music
"['부산콘', '다시', '레전드', '달성', '소리']",music
"['진짜', '컴백쇼', '무대', '보고', '정호석', '부분', '계속', '시절']",music
"['자존감', '자존감', '뿜뿜', '운동', '방탄', '사람', '항상']",music
"['아이덴티티', '남돌']",music
"['진짜', '전설', '배경', '방탄']",music
"['오늘', '티켓팅', '간다', '제발']",music
"['지금', '너희', '응원', '아포', '방포']",music
"['아이돌', '무대', '댓글', '모음', '외모', '얼굴', '주접', '영상', '거의', '처음']",music
"['무대', '장악', '거지']",music
"['지미니', '진짜']",music
"['방탄', '실력']",music
"['방탄', '자신', '여야']",music
"['지금', '빌보드']",music
"['방탄', '진화', '무대']",music
"['정국', '폭발', '진짜', '태양', '남좌']",music
"['이모', '젝키', '세대', '그때', '아이돌', '열광', '나이', '너희', '지금', '사랑', '보라', '증맬루']",music
"['케이팝', '길이', '길이', '레전드', '무대', '아이돌', '진짜', '무대', '이상', '모든', '무대', '마지막', '무대', '생각', '방탄', '무대', '하나', '진심', '케이팝', '기강', '인간', '존경']",music
"['진짜', '방탄']",music
"['맠드', '다시', '레전드', '심지어', '라이브', '방탄', '전설']",music
"['수능', '공부', '가수', '아미']",music
"['정말', '방탄소년단', '아이돌', '정말', '최선', '다해', '노래', '라이브', '방탄소년단', '세계관', '그래미', '우리나라', '아이돌', '처음']",music
['방탄'],music
"['아미가', '방탄', '무대', '방탄소년단']",music
"['타팬', '마이', '크드', '충격', '제이', '진짜', '레전드', '제이', '최고']",music
"['인생', '살기', '위해', '다시', '인생', '최고', '소원', '방탄', '콘가', '막드랍', '쌩눈', '한번', '보기', '제발']",music
"['기운', '막드']",music
"['맠드', '노래', '부분', '제이', '순간', '심장', '정지']",music
"['방탄', '진짜', '가슴']",music
"['진짜', '대박', '이건', '방탄', '일이', '다른', '아이돌', '그룹', '저리', '가라', '정도', '라이브', '빡센데', '방탄', '그래미', '이유', '피나', '노력', '아이돌', '방탄', '그룹', '보이지', '얼마나', '짐작', '그냥', '마디', '대한민국', '자랑']",music
"['진짜', '사람', '아미가', '수상', '소감', '일곱', '모두', '얼굴', '아쿠', '진짜']",music
"['영상', '한번']",music
"['무대', '아미', '느낌']",music
"['곡마', '노래', '누구', '특유', '느낌', '일곱', '아무나', '어디', '대도', '어울림', '사람', '매력']",music
"['방탄', '이름', '사람', '몬스터', '개멋', '지네', '레전드', '구나']",music
[],music
"['마마', '무대', '뭔가', '무대', '거임', '저건', '지금', '무언가', '정면', '느낌', '정말', '마지막', '무대', '진짜', '수도', '구나', '생각', '눈물', '지금', '멀리', '응원', '아이돌', '네야']",music
"['방탄', '보고', '여기', '다시', '생각', '존경', '보고']",music
"['무대', '양치', '격하']",music
"['진짜', '우리', '진짜', '댄스', '정석', '정호석']",music
"['우리', '윤깅', '얼마나', '윤기', '저리', '움직', '이닝']",music
"['배경', '무대', '진짜', '최고', '저걸', '라이브']",music
"['다이어트', '자극', '영상', '침대']",music
"['방탄', '명곡', '생각']",music
"['솔찬', '맠드', '진짜', '눈물', '정도', '레전드', '어유', '피지', '미모', '리즈', '기도', '개머싯는']",music
"['전정국', '웨이브', '완전', '데미', '방스', '눈빛', '대가리', '벅벅']",music
"['열정', '가끔', '진짜', '영상']",music
"['대상', '수상소감', '사랑', '수가']",music
"['효과', '소품', '레전드', '진짜', '무대', '장악']",music
"['정국', '중간', '쾌감']",music
"['레알', '시대', '감사', '직접', '콘서트', '콘서트', '실제', '마주', '목소리', '노래', '폭죽', '환호', '아미', '진짜', '마지막', '마마', '아이돌', '디오니소스', '보고', '예술', '만취']",music
['지민'],music
"['마지막', '지민', '소감', '진심', '표정', '말투', '진심', '진짜', '사랑']",music
"['진짜', '방탄', '무대', '영상', '볼때']",music
"['아이돌', '수명', '최대', '무대', '무대', '년안', '때문', '거의', '동안', '무대', '전성기', '달성', '방탄']",music
"['지금', '트와이스', '얘기', '무대', '무대', '무리', '갈수', '이분']",music
"['일곱', '기적', '트와이스', '팬덤']",music
"['방탄', '거리']",music
"['진짜', '이건', '레알', '명곡']",music
"['빅막드', '나와라']",music
"['인제', '가사', '빌보드', '레미']",music
"['무대', '영상', '별로', '안보', '방만', '탈덕', '다가', '반복', '시간', '다시', '진심', '항상', '진심', '뭔가', '진짜', '세상', '그룹', '제발', '모두', '바라지']",music
"['아미', '아미', '아미', '바보']",music
['정국'],music
"['진짜', '일본', '자기', '고어', '쩌구저쩌', '인간', '한번', '얼마나']",music
"['지금', '무대', '아미']",music
"['덕이', '처음', '그냥', '노래', '이제', '노래', '눈시울', '걱정', '혼자']",music
"['소름', '소년단', '소름']",music
"['개인', '투데이', '맠드랍', '불타', '한번']",music
"['방탄', '상징', '와이셔츠']",music
"['사진', '진짜', '방탄']",music
"['진짜', '친구', '방탄', '진짜', '정도', '거나', '그냥', '이유']",music
"['계속', '가탄', '동선']",music
"['맠드', '레전드', '아이돌', '디오니소스', '보고', '보고', '기절']",music
"['아미', '다행', '지경', '무대', '헤이러들', '시간', '재생', '진짜', '누가', '수저', '바로']",music
"['마마', '무대', '정신', '무대', '정신', '머글', '보고', '머리', '무대', '심장', '방탄', '방탄', '얼마나', '두발', '보고', '감탄', '기억', '뭔가', '의지력', '무대', '다짐']",music
"['여러분', '지금', '마마', '기준', '무대', '투하', '드나']",music
"['이제', '아이돌', '오바마']",music
"['진짜', '뮤비', '마마', '무대', '진리']",music
"['상과', '아미', '사랑']",music
"['무기', '영상', '최고']",music
"['퍼포먼스', '라이브', '무대']",music
"['방탄', '방탄', '진짜']",music
"['우리', '남자', '방탄', '별로', '나이']",music
"['진짜', '방탄', '파면', '수록', '음악', '스팩트럼', '한계', '메인', '노래', '외모', '뮤지션', '와중', '진짜', '사기', '개그맨', '해도', '웃기', '아미', '여서', '팩트', '생각', '게다가', '인성']",music
"['머글', '오늘', '방탄', '존나']",music
"['누가', '무대', '월드컵', '김연아', '시대', '행운']",music
"['하나', '노래', '숨소리', '크게']",music
"['어차피', '큐시트', '방탄', '항상', '라이브', '립싱크', '안티', '난리']",music
"['년차', '아미', '진짜', '우리엄마', '아빠', '자식', '그다음', '행운', '이자', '한일', '상보', '우리', '한글', '정도']",music
"['입덕', '바로', '인날', '인생', '영상']",music
"['아미', '주변', '안티', '그레', '얼굴', '티나']",music
"['호석', '윤기', '태형', '정국', '지민', '남준']",music
['본명'],music
"['방탄', '이노', '입덕', '노랜', '이상', '요즘', '소멸', '파트', '슈가', '라이브', '제이', '프로', '듀싱', '파트', '분배', '가장', '그냥', '마이크', '드랍', '입덕', '사람', '넋두리']",music
"['애초', '파트', '거의', '안주', '노래', '어케', '보고', '분배', '하나요']",music
"['봄날', '방탄', '다이너마이트', '등등']",music
"['곡마', '달라', '본인', '보고', '파트', '분배', '직접']",music
"['파트', '분배', '최근', '생각', '방탄', '그룹', '원래', '음악', '그룹', '가끔', '사람', '정말', '노래', '퍼투댄', '라가', '노래', '파트', '마음']",music
"['광기', '독기', '가득', '레전드', '빨간색', '배경', '무대', '맠드']",music
"['노래', '호흡', '상보', '심장', '시험', '볼때', '헥헥대', '약간']",music
"['저걸', '라이브', '진짜']",music
"['진짜', '방탄', '빡센', '무대', '콘서트', '열기', '에너지']",music
"['볼때', '무대', '오름', '댓글', '자막', '방탄', '세기', '치명', '레미', '가방']",music
"['진짜', '방탄', '방탄', '수가']",music
"['무대', '그냥', '빡센', '군무', '투데이', '디엔에이', '에너지', '거의', '여기', '안티', '저격', '이목', '다음', '배경', '생방', '마이', '크드', '리믹스', '버전', '안무', '공개', '이제', '댄브', '이제', '진짜', '댄브', '진짜', '소름', '내내', '참고', '방탄', '극락', '체험', '무대']",music
"['미리', '파트', '일부', '립싱크', '소리', '사람', '진짜', '다리미', '사람']",music
"['데뷔', '무대', '방탄', '성공', '노력', '단어', '존재', '가치']",music
"['윤기', '무대', '증말', '최고다']",music
"['초반', '립싱크', '부분', '소름', '대박']",music
"['래서', '방탄']",music
"['매번', '시상식', '무대', '우리', '아미']",music
"['방탄소년단', '성공', '정석', '사람', '의지', '누구', '노력', '가사']",music
['하이브'],music
"['남준', '마덜']",music
"['항상', '응원']",music
"['방송', '멤버', '아미가', '모습', '볼때', '가장', '남준', '이의', '수상소감', '남준', '덕분', '우리', '멤버', '볼때', '마음', '정말', '그대']",music
"['방탄', '하자']",music
[],music
"['자기계발', '사람', '유투브', '정작', '스스로', '방탄', '영상', '벌떡', '방탄', '아이돌', '이상', '세상', '영향력', '사람', '최선', '다해', '노력', '통해', '방탄', '정말', '진심', '사랑']",music
"['데뷔', '안하겄다']",music
"['마이크', '드랍']",music
"['디오니소스', '마이크', '드랍', '오직', '방탄', '주인']",music
"['마마', '맠드', '입덕', '순간', '댄브']",music
"['노래', '입덕']",music
"['가수', '짱짱맨', '뿡뿡', '평생', '아미', '아미']",music
"['방탄', '게으름', '존경']",music
"['여기', '전정국']",music
['공부'],music
"['용기', '방탄', '사랑']",music
"['레전드', '방탄', '우주', '최고', '사랑']",music
"['역쉬', '월드', '스타', '방탄', '감히', '누가', '방탄']",music
"['마이', '크드']",music
"['큰일', '활동']",music
"['방탄', '사랑', '이유', '하나', '영상', '눈물', '가수']",music
"['지금', '아미', '된거', '후회']",music
"['진짜', '대박', '페이스', '조절', '잘못', '자리', '무대', '빡센', '안무', '살살', '호흡', '곤란', '중간', '댄브', '퍼포', '평소', '진짜']",music
"['정말', '어금니', '지게', '체력', '이란', '정신', '모자라', '초능력', '무대', '지금', '생각', '고생', '지금', '빌보드', '살인', '스케줄', '누구', '하나', '사람', '정작']",music
"['민윤기', '마이크', '졸라', '슈가']",music
"['역시', '방탄', '아무']",music
"['처음', '게임', '끝장', '방탄', '클라스']",music
"['코디', '접때', '마인드', '왓음']",music
"['마지막', '방탄소년단', '환호성', '지름']",music
"['사랑', '우리']",music
"['방탄', '시대', '행운']",music
"['나이', '무슨', '덕질', '탈덕', '영상', '평생', '엔젤']",music
"['사람', '어쩌', '라이', '븐데', '민슈', '당장']",music
"['정국', '매일', '유튜브', '킨다']",music
"['한국', '방탄', '보유']",music
"['동생', '공부', '의욕', '다시', '의지', '내년', '변호사', '그때', '다시', '댓글', '방탄', '화이팅', '화이팅']",music
"['쾌감', '쩐다']",music
"['저희', '이상', '저희', '지금', '비로소', '방탄', '대한', '인식', '기점']",music
"['갑자기', '늉기', '마잌크', '트릴', '완전', '난리']",music
"['마마', '레전드', '까탈', '정말', '기적', '최고', '인생', '자극', '열정', '성찰']",music
"['진짜', '민뉸기', '초반', '라이브', '인증', '진짜', '민윤기']",music
"['계단', '일이', '와중', '노래', '쩌렄']",music
"['무대', '볼때', '소리', '경악', '금치', '저런', '노래', '한번', '나와라']",music
"['처음', '시상식', '엔딩', '무대', '배경', '수트', '마이', '크드', '이상']",music
"['노래', '시작', '정호석']",music
"['무대', '처음', '순간', '을제', '방탄소년단', '정말', '행운', '사랑', '보라']",music
"['여러분', '아티스트', '팬덤', '아미']",music
"['유독', '맠드랍', '목숨', '진짜']",music
"['방탄', '장르']",music
"['섹시', '자세', '배경', '끝발', '슈트', '기럭지', '계속', '모습']",music
"['마마', '마잌드랍', '무대', '진짜진짜', '진짜', '개간', '자체', '중간', '웨이브', '진짜', '기절']",music
"['타팬', '마마', '마잌', '드롭', '엠엠', '에이', '디오니소스', '한번']",music
"['진짜', '쩐다']",music
['진짜'],music
"['방탄', '무대', '볼때', '온몸', '뭔가', '가요', '소름']",music
"['방탄', '혁명']",music
"['벌써', '번은', '영상', '진짜', '가수', '댄브']",music
['정국'],music
"['맠드', '노래', '멤버']",music
"['아미', '응원', '진짜', '현장', '아미', '응원', '소리', '노래', '떼창', '이유']",music
"['에이콘', '실시간', '무대', '무대', '영상', '오늘', '가열', '아미', '무대', '무대', '보고', '한국', '현장', '아미', '소식', '공기', '하나', '공연', '모두', '무탈']",music
"['리더', '저희', '이제', '이상', '무슨', '상관']",music
"['보라', '진짜', '왜케']",music
"['덕질', '엄마', '단어', '안무', '가사', '구조', '응원']",music
"['무대', '무대', '남준', '수상소감', '왜케', '뭔가', '영상']",music
"['본격', '입덕', '영상', '다시', '출근', '빠이팅']",music
"['가수', '대한', '갑빠']",music
"['전정국', '웨이브', '탈떄', '독기', '서린', '눈빛', '생눈', '인생', '레전드', '진짜']",music
"['무대', '기적', '멘탈']",music
"['도입', '정호석']",music
"['호석', '진짜', '사랑', '하이브', '노래']",music
"['거쉬', '슈퍼스타', '무대']",music
"['하이브', '기운', '기강']",music
['화이팅'],music
"['사실', '원래', '아이돌', '약간', '인기', '소리', '듣기', '입덕', '부정', '다가', '경우', '방탄', '계속', '입덕', '부정', '노래', '지금', '그냥', '포기', '인기', '보기', '모습', '입덕', '계속', '부정', '자만', '나발', '계속', '인성', '실력', '영상', '항상', '사랑', '모습', '입덕']",music
"['지금', '방탄', '이유', '복합', '작용', '저런', '이유', '가장']",music
"['보컬', '다른', '멤버', '이제', '누가', '메인', '거의', '구별', '정도', '기복', '가끔', '해도', '대부분', '노래', '정말']",music
"['회하', '사람', '방탄', '어나더', '레벨', '존경']",music
"['케이팝', '역사', '레전드']",music
"['배경', '그거', '진짜', '레전드']",music
"['진짜', '무대', '진짜', '소름', '방탄', '사람', '보라', '방탄', '악플러']",music
"['호석', '재간', '티비']",music
"['석지', '넥타이', '나이스', '사람']",music
"['요즘', '방탄', '노래', '제이', '분량', '상보', '그냥', '눈물']",music
"['기적', '수혈', '입덕', '무대', '진짜', '생각', '증말']",music
"['가끔', '레드', '맠드', '요즘', '어스', '라이브', '맠드', '슈가']",music
"['볼때', '리허설', '마이크', '조심', '민윤기', '진짜', '사람', '의심']",music
"['정말', '마지막', '무대', '처럼', '마음', '항상', '활동', '방탄소년단']",music
"['갑자기', '무대', '의상', '더라도', '정장', '어캐', '진심', '저런', '정장']",music
"['맠드롭', '무대', '목소리', '쏙쏙', '정신']",music
"['진짜', '상관', '제발', '한번', '활동']",music
"['해도', '노래', '하나', '여기']",music
"['제이', '간지']",music
['링크'],music
"['오늘', '방탄', '입덕', '입덕', '세상', '글쎄', '진짜', '우리', '오빠', '오늘', '입덕', '아미', '항상', '보라', '보라']",music
"['볼때', '부심', '아미']",music
"['남자', '마지막', '인터뷰', '아포', '방포']",music
"['지민', '간지', '철철애', '간지', '철철']",music
"['코시', '정말', '방탄', '특유', '노래', '개인', '아이돌', '막드', '종류', '노래', '퍼포먼스', '그룹', '방탄', '생각']",music
"['라이브', '진행', '연말', '무대', '대지', '콘서트', '도중', '중간', '사리', '리지', '노래', '악개', '빌보드', '막귀', '생각', '만하']",music
"['안무', '공개', '최초', '사전', '녹화', '그땐', '맠드랍', '무대', '자체', '처음', '정신', '소리', '안무', '제대로', '파악', '하나', '지금', '도입', '부와', '정국', '독무', '무대', '코앞', '영광', '이군']",music
"['진짜', '연습', '킬로', '관절']",music
"['부터', '아이돌', '그룹', '실력', '상향', '평준화', '된거', '이제', '웬만큼', '노래', '훈련', '그룹', '일단', '방탄', '중국인', '멤버', '아이돌', '압살']",music
"['영혼', '마이', '방탄']",music
['라이브'],music
"['무대', '오기', '진짜', '리진', '무대', '보고', '정말']",music
"['안티', '방탄', '거리', '머리']",music
"['남준', '수상소감', '뭔가', '교차', '이상', '한마디', '동안', '상처', '아픔', '청산', '상처', '눈물']",music
"['뭔가', '만약', '해채', '이제', '방탄', '음악', '마지막', '콘서트', '마지막', '노래', '마이크', '드롭', '다른', '노래', '과정', '얼마나', '뭔가', '맠드', '마무리', '지금', '정말', '우리', '승자', '지금', '무대', '노래', '모두', '성공', '느낌', '완전', '소름']",music
"['전설', '배경', '뭔가', '노래', '스웩넘쳐', '웃기', '중앙', '뒤에섴', '그림자']",music
"['이케걸', '뉴스', '로나', '겨우', '유입', '머글', '발전', '알기', '만큼', '그룹', '다른', '친구', '라인', '노래', '파워']",music
"['여기', '진짜', '간지', '컴온', '레츠고', '개인', '프리스타일', '안무', '날개', '이면', '어엄청', '발전', '한지', '인지']",music
"['진짜', '방탄소년단', '무대', '최고']",music
"['자랑', '안무', '음이탈', '연습', '실력', '아티스트']",music
"['제복', '맠드', '윙파콘', '댄브', '보고', '진짜', '기절']",music
"['질리', '무대', '전설', '레전드']",music
"['진짜', '정국', '방탄', '지금', '핸폰하']",music
"['연습생', '시작', '나이']",music
"['태형', '파워', '존나', '호랑이', '존나']",music
"['전정국', '장난', '파워', '쩐다']",music
"['처음', '자리', '존나', '정호석', '사람', '진짜', '제대로']",music
"['쇼챔', '컴백', '무대', '전주', '제이', '원샷', '보고', '바로', '곡우', '리가', '방탄', '증명', '하나']",music
"['전정국', '무대', '오늘', '여기', '누움']",music
"['공부', '작전', '마음', '시청', '빡공', '임용', '우리', '방탄', '덕분', '자랑']",music
"['이노', '방탄', '소년']",music
"['모습', '마음', '이수만', '새끼', '버릇', '언제']",music
"['안티', '영상', '굳이', '우릴']",music
"['무대', '개멋', '지고', '수상소감', '보이', '그른']",music
"['진짜', '맠드롭', '안티', '방탄', '이해', '안가넼', '상임', '성공', '방탄', '사람', '맠드롭', '영상', '입덕', '가능', '입덕', '입덕', '팩트', '계속', '민늉기', '치인']",music
"['시발', '존나', '아미', '천국', '가요']",music
"['진짜', '인생', '노력', '예전', '방탄', '걔네', '빅뱅', '별로', '전세계', '오늘', '영상', '보고', '나중', '사람', '혹시', '도움', '도움', '어깨', '사람']",music
"['도망', '숑숑', '가사', '얘기', '시빠', '데리야끼', '힙판', '뮤비', '지금', '국힘힙판', '작년', '얘기', '작년', '힙판', '힙함', '스킬', '기본', '자체', '전부', '가사', '가사', '진짜', '생각', '가사', '스킬', '가사', '가사', '자체', '전달', '딜리', '진짜', '이형', '리액션', '여기', '딜리', '가수', '요새']",music
"['김태형', '결혼']",music
"['원래', '방탄', '특징', '정제', '무대', '그게', '폭팔', '무대', '진짜', '무대']",music
"['진짜', '얼마나', '연습', '거듭', '생각', '방탄']",music
"['무대', '진짜', '오지', '본업']",music
"['연느', '이후', '대리', '카타르', '시스', '아미', '아미가', '고단']",music
"['진짜', '연말', '채널', '홀린', '듯이', '무대', '집중', '기억', '아마', '무대', '실제', '맠드랍']",music
"['저기', '댓글', '영상', '레알', '다이어트', '최대', '효과', '상임', '영상', '멤버', '생각', '노래', '시작', '러닝머신', '속도', '진짜', '무대', '진짜', '눈앞', '분수', '정국', '뒤통수', '생각', '차마', '월동', '내일', '정국']",music
"['방탄', '최애', '영상', '다시', '감동', '다시']",music
"['이곡', '댄스', '장난']",music
"['평소', '어쩌다가', '리나', '라이브', '제대로', '안티', '진짜', '극혐', '방탄', '안티', '진짜', '악질', '악질']",music
['맠드'],music
['호석'],music
"['지인', '저기', '얼마나', '무대', '맠드랍']",music
"['레전드', '분초', '정구', '장면', '최애']",music
"['진자', '레전드', '주위', '머글', '일코', '머글', '마이크', '드랍', '역시', '맠드', '맠드구나했']",music
"['라이브', '앵콜', '더블', '부분', '노래', '부분', '립싱크', '보고', '민윤기', '사랑']",music
"['개인', '마이', '크드', '마지막', '윤기', '마이크', '트리', '제일', '킬포', '생각', '다른', '멤버', '윤기', '특유', '분위기', '노래', '저건', '윤기', '거임', '대보면', '그냥', '결론', '마이크', '드롭', '시작', '호석', '킬포', '마지막', '윤기형', '킬포']",music
['호석'],music
"['사과', '그래미']",music
"['탈진', '직전', '상태', '힘개빡주', '부숴', '노래', '진짜', '풀이', '무대']",music
"['진짜', '그냥', '정말', '정신', '공연', '지금', '진짜', '공연']",music
"['얼마', '플레이', '리스트', '신랑', '완전', '방탄', '방탄', '신랑', '노래', '그게', '방탄', '당황', '나이', '아이돌', '관심', '방탄', '아이돌', '이제', '안거', '새끼', '자랑', '막막']",music
"['볼때', '무대', '한계', '보이']",music
"['소속사', '공연', '관계자', '아이디어', '본인', '직접', '아이디어', '무대', '본인', '무엇', '가장', '무엇', '관객', '사람', '무대']",music
"['혼신', '다해', '무대', '아이돌', '주목', '우리나라', '아이돌', '진짜']",music
"['세대', '활동', '교차']",music
"['세대', '돌이', '대가', '진짜', '오지', '방탄', '블핑', '엑소', '트와이스', '세븐', '진짜', '레전드', '세대', '똘똘', '뭉혀', '세대']",music
"['남준', '시상식', '아미']",music
"['노래', '마이', '크드']",music
"['진짜', '마마', '홍콩', '마잌드랍무대', '당시', '지금', '거짓말', '쪼금', '보태', '온몸', '전율', '영상', '댓글', '방탄', '무대', '자꾸', '가섴', '계속']",music
"['아미', '진짜']",music
"['온라인', '오프라인', '친구', '얘기', '방탄', '대해', '얘기', '논란', '실력', '논란', '우려', '먹기', '몇몇', '개념', '아미', '아미', '전부', '보고', '때문', '스엠', '가수', '스엠', '창법', '다른', '방탄', '보컬', '생각', '때문', '시선', '비롯', '깨달', '순간', '방탄', '기분', '생각', '잘못', '생각', '생각', '지금', '방탄', '노래', '위로', '예전', '사람', '여기', '얘기', '사과', '가사', '대가리', '진짜', '노래', '무슨', '가사', '방탄', '예능', '무대', '영상', '보지', '노래', '위로', '거도', '진짜', '한마디']",music
"['자신', '행동', '인지', '반성', '순간', '과거', '방탄', '예능', '무대', '영상', '필요']",music
"['입덕', '무대', '막드랍', '최애']",music
"['입덕', '부정', '끝내', '준영', '상임', '계속', '영상', '빨래', '집안일', '순삭']",music
"['진짜', '무대', '방탄', '여태', '피땀', '눈물', '고생', '모든', '한국', '케이팝', '레전드', '크흐']",music
"['우리', '학교', '엑소', '노래', '하루', '종일']",music
"['수상', '소감', '창백', '정국', '입술', '핏기', '다크', '장난', '생각']",music
"['최고', '무대', '다리', '새끼', '진짜', '한편', '가슴', '라이브', '무대', '가수', '얼마나', '제발', '인정', '하자']",music
"['배경', '맠드', '립싱크', '방탄', '라이브', '조짐']",music
"['정국', '인사', '아주', '그냥', '귀여웡']",music
"['나이', '아미']",music
"['민윤기', '라이브', '인증', '개발', '진짜', '라이브', '느낌', '진짜', '가사', '논란']",music
"['진짜', '사람', '진짜', '정신', '진짜', '저떄', '오히려', '방탄소년단', '무대', '기억', '진짜', '정신', '방금', '거지', '정말', '마이크', '드롭', '방탄소년단', '표현', '진짜', '영상', '빨강', '배경', '최고다']",music
"['동생', '방탄']",music
"['볼때', '온몸', '전율', '세상', '제일', '화성시', '마스코트', '코리', '이번', '방탄', '버터', '안무', '커버', '혹시', '시간', '채널', '영상', '한번', '구독', '알림', '설정']",music
"['아이돌', '시작', '아티스트', '그룹', '성장']",music
"['악개', '보기']",music
"['방탄', '날티', '안나', '간지', '철철', '기적', '바람', '댓글']",music
"['아티스트', '대상', '피날레', '장식', '정상', '이후', '줄줄이', '소세지', '가수', '음악', '집중', '케이스', '아이돌', '팀워크', '음악', '대하', '태도', '지금', '얼마나', '노력', '지금', '그룹']",music
"['방탄', '돈쭐', '주마']",music
"['방탄', '볼태', '도하', '아무', '도하', '고살']",music
"['우리나라', '방탄', '보유']",music
"['노래', '음원', '라이브']",music
"['최고', '최고', '막드랍', '정호석', '간지']",music
"['진심', '험담', '춤선', '애가', '카메라', '춤선', '그대로', '방탄', '지금', '선도', '실제']",music
"['호랑이', '마이크', '슈가']",music
"['마마', '마이', '크드', '연결']",music
"['제이', '넥타이', '단추', '웨이브', '누가']",music
"['다이나마이트', '버터', '퍼투댄', '방탄', '노래', '불타', '투데이', '맠드', '빡센', '노래', '뭔가', '진가', '발휘', '라이브', '이건', '진짜', '방탄']",music
"['정말', '기적', '영상', '진짜', '화면', '정말', '이제', '부담', '너희', '지금', '빌보드', '연속']",music
"['방탄', '역시', '탈덕']",music
"['진짜', '진짜', '공감', '우리', '출구', '영상', '한번', '사람', '사람', '진짜', '사랑']",music
"['입덕', '무대', '사람', '진짜']",music
"['학원', '방탄', '노래', '가사', '단어', '테스트', '그거', '나이']",music
"['방탄', '퍼포먼스', '무대', '다시']",music
['전율'],music
"['마이', '크드', '마마', '무대', '서가대', '무대', '공연', '무대', '볼때', '직접', '현장', '영상', '사람', '전체', '카메라', '워킹', '조명', '퍼포', '중점', '경향', '런가', '마마', '레드스크린', '카메라', '워킹', '조명', '퍼포', '멤버', '제대로', '반면', '서가대', '오프닝', '카메라', '워킹', '떼창', '삼위일체', '레전드', '이해', '안감', '마마', '무대', '제일', '조명', '카메라', '등등', '마마', '무대', '별로']",music
"['방송', '송출된', '영상', '직캠', '투데이', '디엔에이', '에너지', '정말', '기도', '레전드']",music
"['레전드', '무대', '이유', '마마', '발캠', '불구', '멤버', '노력', '열정', '때문', '카메라', '워킹', '무대', '영상', '처럼', '무대', '래퍼', '맠드랍', '라이브', '공연', '풀이', '기백', '누가', '마지막', '최선', '모습', '무대', '얼굴', '핏기', '모습', '정도', '상태', '모습', '등등', '댓글', '랭킹', '보시', '이해', '도움', '댓글', '영상']",music
"['방탄', '주식', '투자']",music
"['빌보드', '위도', '저러케', '열씨', '지금', '숙제']",music
"['입덕', '영상', '빨강', '무대']",music
"['무대', '안티', '안티', '노래', '건가', '안티', '방탄', '인기', '증거', '본론', '방탄소년단', '브레이브', '걸스', '인생', '누가', '그냥', '산다', '밑바닥', '더라도', '그냥', '생각', '대로', '안해', '후회', '생각', '진지']",music
"['방탄', '하늘']",music
['방탄'],music
"['토요일', '오후', '벌떡', '강제', '방탄', '무대']",music
"['년도', '컴백쇼', '맠드랍', '입덕', '마마', '맠드랍', '최애', '무대', '하나', '리액션', '편집', '영상', '영상', '그것', '시작', '트리플', '얼마나', '신경', '엠넷', '항공샷', '교차', '편집', '무대', '영상', '영상', '여름', '원기', '보충']",music
"['답변', '누가', '수익', '아미', '영상', '정성', '애정', '항상', '화질', '오늘', '일만', '행복', '하루']",music
"['이제', '우리', '가사', '세계', '그래미', '가수', '가사']",music
"['진짜', '슈가', '컴온', '렛츠고', '간지', '폭발']",music
"['전설', '주황', '머리', '전설', '배경', '그거']",music
[],music
"['방탄', '지민', '자꾸']",music
"['진짜', '정호석', '레전드']",music
"['코로나', '퇴치', '방탄소년단', '아미']",music
"['무대', '공연', '지금', '증명', '수년', '독기', '발산', '무대']",music
"['진짜', '그냥', '해도', '진짜', '팬덤', '보더']",music
['머시'],music
"['맠드', '진짜', '사랑', '지금', '탈케했', '방탄', '누가', '확신', '진짜', '방탄', '덕분', '덕질']",music
"['빌보드', '현실']",music
"['내각', '방학', '친구', '아이돌', '쥐뿔', '친구', '노래', '제목', '뭐임', '물음', '대답', '뭔가', '방탄', '느낌']",music
"['무대', '디오니소스', '무대', '세계', '최고', '무대', '세계', '최고', '가수', '무대', '이상', '영상']",music
"['엑소', '혼자', '방탄', '이유', '맠드보려']",music
"['정호석', '진짜', '존재', '미쳣음']",music
"['진짜', '무대', '억수', '무대', '부숴', '보고', '거구', '생각', '요즘', '하루', '한번']",music
"['우리나라', '해외', '한국', '그룹', '대표', '블핑', '방탄', '블핑', '아버지', '회사', '경영', '막내딸', '느낌', '방탄', '자수', '성가', '사람', '느낌']",music
"['진짜', '정호석', '머리', '레전드']",music
"['진짜', '버터', '다이너마이트', '영어', '노래', '맠드랍같', '노래']",music
"['마마', '진짜', '무대', '사진', '사진', '누구', '제대로', '부축', '진짜', '영상', '호명', '체력', '정국', '보임', '본인', '아미', '다른', '팬덤', '일반인', '여태', '안무가', '빡세', '인정', '무대', '거기', '댄스', '브레이커', '추가', '다가', '원래', '안무', '빡센건', '인정', '맠드랍', '심지어', '대충', '여유', '진짜', '빡세', '보이', '인정', '거지', '안무', '학생', '체육', '시간', '왕복', '이어달리기', '소리', '반대편', '다시', '시간', '오지', '진심', '속도', '대충', '계산', '진짜', '말임', '심지어', '전속력', '달리기', '시작', '레알', '진짜', '한계', '대충', '기도', '시간', '측정', '타임', '바로', '다시', '측정', '생각', '거임']",music
"['마다', '눈물', '무대', '방탄', '진가', '세상', '세상', '방탄', '방탄', '자체', '존경', '존재', '보라']",music
